"date";"portal";"title";"position";"link";"fontSize";"Nazwisko"
2015-03-31;http://wyborcza.pl/0,0.html?piano_d=1;Euro cacy, euro be. Kampania wyborcza Dudy i Palikota;2;http://wyborcza.pl/1,75248,17682908,Euro_cacy__euro_be__Kampania_wyborcza_Dudy_i_Palikota.html;20;palikot
2015-03-31;http://www.wprost.pl/;Nowy spot Janusza Palikota.  Większa kwota wolna od podatku;2;http://www.wprost.pl/ar/500819/Nowy-spot-Janusza-Palikota-Wieksza-kwota-wolna-od-podatku/;12;palikot
2015-03-31;http://www.tvp.info/;„Tak sie konczy walka zlego z dobrym”. Ksiadz poswiecil dawny gabinet Palikota;2;http://www.tvp.info.plhttp://wiadomosci.tvp.pl/19479872/przeprowadzka;18;palikot
2015-03-31;http://www.gazeta.pl;Palikot:  Teraz Duda powinien zrezygnować ze startu;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17682932,Palikot__Duda_powinien_zrezygnowac_ze_startu_w_wyborach.html;14;palikot
2015-04-01;http://www.gazeta.pl;Mamy ustawę na wypadek wojny. Komorowski: Trzeba dysponować argumentami siły;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17691002,Mamy_ustawe_na_wypadek_wojny.html;20;komorowski
2015-04-01;http://natemat.pl/;Komorowski – o krok od katastrofy;2;http://natemat.pl/138493,o-krok-od-katastrofy-jedna-powazna-wpadka-moze-zakonczyc-prezydenture-komorowskiego-na-pierwszej-kadencji;24;komorowski
2015-04-01;http://natemat.pl/;Komorowski kontra Duda. Pierwsza  debata  – szybko, konkretnie i naTemat;1;http://natemat.pl/136845,komorowski-kontra-duda-pierwsza-debata-szybko-konkretnie-i-natemat;24;komorowski
2015-04-01;http://www.dziennik.pl;Bronisław Komorowski: Państwo musi być przygotowane na czas wojny;1;http://wiadomosci.dziennik.pl/polityka/artykuly/486867,bronislaw-komorowski-panstwo-musi-byc-przygotowane-na-czas-wojny.html;12;komorowski
2015-04-01;http://www.newsweek.pl/;Nie zaglosuje na Ciebie sztuczniaku!  Duda czyta tweety na swój temat;4;http://polska.newsweek.pl/andrzej-duda-czyta-twittera-na-prima-aprillis-wideo,artykuly,360217,1.html;21;duda
2015-04-01;http://www.newsweek.pl/;Mama Andrzeja Dudy zbiera za niego podpisy na uczelni;3;http://polska.newsweek.pl/mama-andrzeja-dudy-zbiera-popisy-na-uczelni,artykuly,360211,1.html;21;duda
2015-04-01;http://www.tvn24.pl/;Matka Dudy agitowaÅ<U+0082>a na uczelni. ZbieraÅ<U+0082>a podpisy.  Syn mnie prosiÅ<U+0082>;3;http://www.tvn24.pl/matka-dudy-zbierala-na-uczelni-podpisy-poparcia-za-jego-kandydatura,529536,s.html;38;duda
2015-04-01;http://natemat.pl/;Lagodna twarz PiS-u? Nic podobnego – to tylko wyborcza maska. Duda to katolicki radykal;3;http://natemat.pl/138395,lagodna-twarz-pis-u-andrzej-duda-to-katolicki-radykal-wierzacy-w-zamach-jego-asystentka-chciala-palic-tecze;24;duda
2015-04-01;http://natemat.pl/;Duda chcial zamknac usta krytykom. Chwali sie na Twitterze zdjeciem ze swoja... tchórzofretka;3;http://natemat.pl/138475,matka-andrzeja-dudy-zbierala-na-uczelni-podpisy-dla-syna-mama-to-mama;24;duda
2015-04-01;http://www.gazeta.pl;AGH dyscyplinuję mamę Dudy za zabieranie podpisów wśród swoich studentów;3;http://krakow.gazeta.pl/krakow/1,44425,17691821,AGH_dyscyplinuje_mame_Andrzeja_Dudy_za_zabieranie.html;20;duda
2015-04-01;http://www.tvp.info/;Matka  Dudy szukala poparcia dla syna na uczelni. „Od milosci mamy nie ma nic silniejszego”;3;http://www.tvp.info/19491252/matka-andrzeja-dudy-zbierala-podpisy-poparcia-dla-syna-na-uczelni-nie-ma-nic-silniejszego-od-milosci-mamy;18;duda
2015-04-01;http://www.tvn24.pl/;Nie zagÅ<U+0082>osujÄ<U+0099> na Ciebie sztuczniaku .   Duda czyta negatywne komentarze o sobie;3;http://www.tvn24.pl/andrzej-duda-czyta-komentarze-na-swoj-temat,529667,s.html;38;duda
2015-04-01;http://www.wp.pl;waznePiekny gol Dudy dal Slowacji zwyciestwo;2;http://sport.wp.pl/kat,32284,title,Ladna-bramka-Ondreja-Dudy-w-meczu-reprezentacji,wid,17412183,wiadomosc.html;14;duda
2015-04-01;http://www.wprost.pl/;Matka Andrzeja Dudy zbierała podpisy dla syna na wykładzie;2;http://www.wprost.pl/ar/500918/Matka-Andrzeja-Dudy-zbierala-podpisy-dla-syna-na-wykladzie/;12;duda
2015-04-01;http://www.onet.pl/;Andrzej Duda zlozyl oswiadczenie lustracyjne;2;http://wiadomosci.onet.pl/kraj/oswiadczenie-lustracyjne-andrzeja-dudy-prawdziwe/srte77;12;duda
2015-04-01;http://www.onet.pl/;Fakt: skandaliczne zachowanie matki A. Dudy;2;http://wiadomosci.onet.pl/kraj/agitacja-wyborcza-na-uczelni-podpisuje-ten-kto-chce/z00yvm;12;duda
2015-04-01;http://www.onet.pl/;Czekam, az zaatakuja tchórzofretke Dudy;2;http://wiadomosci.onet.pl/kraj/brudzinski-czekam-az-zaatakuja-tchorzofretke-dudy/w03vgq;12;duda
2015-04-01;http://www.tvn24.pl/;Matka Dudy agitowaÅ<U+0082>a na uczelni. ZbieraÅ<U+0082>a podpisy.  Syn mnie prosiÅ<U+0082>;2;http://www.tvn24.pl/matka-dudy-agitowala-na-uczelni-zbierala-podpisy-syn-mnie-prosil,529536,s.html;14;duda
2015-04-01;http://www.gazeta.pl;Fakt : Zbierała podpisy dla Dudy na uczelni. Odpowiedź:  Mama to Mama. A podpis to nie głos;2;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17689179,Zbierala_podpisy_dla_Dudy_na_uczelni___Mama_to_mama_.html;20;duda
2015-04-01;http://www.wp.pl;2 godz.Matka Dudy zbierala podpisy wbrew przepisom?;2;http://wiadomosci.wp.pl/gid,17395068,kat,1027139,title,Matka-Dudy-zbierala-podpisy-na-uczelni-wbrew-przepisom-Chciala-pomoc-synowi,wid,17413306,wiadomosc.html;14;duda
2015-04-01;http://natemat.pl/;Lagodna twarz PiS-u? Nic podobnego – to tylko wyborcza maska. Duda to katolicki radykal;2;http://natemat.pl/138395,lagodna-twarz-pis-u-andrzej-duda-to-katolicki-radykal-wierzacy-w-zamach-jego-asystentka-chciala-palic-tecze;24;duda
2015-04-01;http://natemat.pl/;Duda w prima aprillis wygrywa internety. Czyta obrazliwe tweety na swój temat;2;http://natemat.pl/138499,andrzej-duda-w-prima-aprillis-wygrywa-internety-kandydat-pis-jak-obama-czyta-obrazliwe-tweety-na-swoj-temat;24;duda
2015-04-01;http://natemat.pl/;Duda chcial zamknac usta krytykom. Chwali sie na Twitterze zdjeciem ze swoja... tchórzofretka;2;http://natemat.pl/138475,matka-andrzeja-dudy-zbierala-na-uczelni-podpisy-dla-syna-mama-to-mama;24;duda
2015-04-01;http://www.dziennik.pl;To mi robią zdjęcia . Andrzej Duda na Prima Aprilis. WIDEO;2;http://wiadomosci.dziennik.pl/wybory-prezydenckie/artykuly/486859,to-mi-robia-zdjecia-andrzej-duda-na-prima-aprilis.html;22;duda
2015-04-01;http://www.tvn24.pl/;Matka Dudy agitowaÅ<U+0082>a na uczelni. ZbieraÅ<U+0082>a podpisy. AGH dyscyplinuje;2;http://www.tvn24.pl/matka-dudy-agitowala-na-uczelni-zbierala-podpisy-agh-dyscyplinuje,529536,s.html;14;duda
2015-04-01;http://wyborcza.pl/0,0.html?piano_d=1;AGH dyscyplinuje mamę Andrzeja Dudy za zbieranie podpisów;2;http://wyborcza.pl/1,75248,17691821,AGH_dyscyplinuje_mame_Andrzeja_Dudy_za_zbieranie_podpisow.html;20;duda
2015-04-01;http://www.wprost.pl/;Pitera o nagraniu matki Dudy: To nie było z małpiej złośliwości;2;http://www.wprost.pl/ar/500980/Pitera-o-nagraniu-matki-Dudy-To-nie-bylo-z-malpiej-zlosliwosci/;12;duda
2015-04-01;http://www.wprost.pl/;Matka Andrzeja Dudy upomniana przez uczelnię.  To działanie nieetyczne;2;http://www.wprost.pl/ar/500969/Matka-Andrzeja-Dudy-upomniana-przez-uczelnie-To-dzialanie-nieetyczne/;12;duda
2015-04-01;http://www.onet.pl/;AGH dyscyplinuje matke Andrzeja Dudy za agitacje;2;http://wiadomosci.onet.pl/krakow/agh-dyscyplinuje-mame-andrzeja-dudy-za-zbieranie-podpisow/0sqym0;12;duda
2015-04-01;http://www.newsweek.pl/;AGH upomina matke Dudy: Dzialala nieetycznie;2;http://polska.newsweek.pl/matka-dudy-upomniana-przez-uczelnie-dzialala-nieetycznie,artykuly,360251,1.html;21;duda
2015-04-01;http://www.tvn24.pl/;Nie zagÅ<U+0082>osujÄ<U+0099> na Ciebie sztuczniaku .   Duda czyta negatywne komentarze o sobie;2;http://www.tvn24.pl/nie-zaglosuje-na-ciebie-sztuczniaku-duda-czyta-negatywne-komentarze-o-sobie,529667,s.html;14;duda
2015-04-01;http://www.tvn24.pl/;AGH dyscyplinuje mamÄ<U+0099> Andrzeja Dudy   za zbieranie podpisÃ³w pod jego kandydaturÄ;2;http://www.tvn24.pl/agh-dyscyplinuje-mame-andrzeja-dudy-za-zbieranie-podpisow-pod-jego-kandydatura,529536,s.html;14;duda
2015-04-01;http://www.tvn24.pl/;Matka Dudy agitowaÅ<U+0082>a na uczelni. ZbieraÅ<U+0082>a podpisy.  Syn mnie prosiÅ<U+0082>;1;http://www.tvn24.pl/matka-dudy-zbierala-na-uczelni-podpisy-poparcia-za-jego-kandydatura,529536,s.html;14;duda
2015-04-01;http://natemat.pl/;Komorowski kontra Duda. Pierwsza  debata  – szybko, konkretnie i naTemat;1;http://natemat.pl/136845,komorowski-kontra-duda-pierwsza-debata-szybko-konkretnie-i-natemat;24;duda
2015-04-01;http://natemat.pl/;Duda powinien wycofac sie ze startu;1;http://natemat.pl/138325,palikot-duda-powinien-wycofac-sie-ze-startu-w-wyborach-prezydenckich-dla-politycznej-przyzwoitosci;24;duda
2015-04-01;http://www.dziennik.pl;Duda liczy, że apelacja nie podtrzyma wyroku wobec Kamińskiego;1;http://wiadomosci.dziennik.pl/polityka/artykuly/486769,duda-liczy-ze-apelacja-nie-podtrzyma-wyroku-wobec-kaminskiego.html;12;duda
2015-04-01;http://www.gazeta.pl;Mama A. Dudy zbierała dla niego podpisy na uczelni;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17689179,Zbierala_podpisy_dla_Dudy_na_uczelni___Mama_to_mama_.html;14;duda
2015-04-01;http://www.gazeta.pl;Duda czyta hejterskie tweety. Plastikowy Maliniak;1;http://wiadomosci.gazeta.pl/wiadomosci/1,143907,17691130,Andrzej_Duda_czyta_hejterskie_tweety_o_sobie_i_robi.html;14;duda
2015-04-01;http://natemat.pl/;Duda chcial zamknac usta krytykom. Chwali sie na Twitterze zdjeciem ze swoja... tchórzofretka;1;http://natemat.pl/138475,matka-andrzeja-dudy-zbierala-na-uczelni-podpisy-dla-syna-mama-to-mama;24;duda
2015-04-01;http://www.tvn24.pl/;Nie zagÅ<U+0082>osujÄ<U+0099> na Ciebie sztuczniaku .   Duda czyta negatywne komentarze o sobie;1;http://www.tvn24.pl/andrzej-duda-czyta-komentarze-na-swoj-temat,529667,s.html;14;duda
2015-04-01;http://natemat.pl/;Lagodna twarz PiS-u? Nic podobnego – to tylko wyborcza maska. Duda to katolicki radykal;1;http://natemat.pl/138395,lagodna-twarz-pis-u-andrzej-duda-to-katolicki-radykal-wierzacy-w-zamach-jego-asystentka-chciala-palic-tecze;24;duda
2015-04-01;http://natemat.pl/;Duda w prima aprillis wygrywa internety. Czyta obrazliwe tweety na swój temat;1;http://natemat.pl/138499,andrzej-duda-w-prima-aprillis-wygrywa-internety-kandydat-pis-jak-obama-czyta-obrazliwe-tweety-na-swoj-temat;24;duda
2015-04-01;http://www.gazeta.pl;AGH dyscyplinuje mamę Dudy za zbieranie podpisów;1;http://wiadomosci.gazeta.pl/wiadomosci/1,138764,17691821,AGH_dyscyplinuje_mame_Andrzeja_Dudy_za_zbieranie_podpisow.html;14;duda
2015-04-01;http://natemat.pl/;Kolenda-Zaleska i Krzymowski poparli Palikota? Dziennikarze oburzeni manipulacja;4;http://natemat.pl/138543,kolenda-zaleska-poparla-palikota-na-lamach-wyborczej-gazetki-dziennikarka-oburzona-manipulacja-sztabowcow;42;palikot
2015-04-01;http://natemat.pl/;Palikot odpowie karnie za nawolywania do bojkotu cwiczen wojskowych? To przestepstwo;3;http://natemat.pl/138465,palikot-odpowie-karnie-za-nawolywania-do-bojkotu-cwiczen-wojskowych-w-swietle-prawa-to-przestepstwo;24;palikot
2015-04-01;http://www.tvn24.pl/;Ruch Palikota chce legalizacji bimbru;3;/wiadomosci-z-kraju,3/ruch-palikota-chce-legalizacji-bimbru,192499.html;38;palikot
2015-04-01;http://natemat.pl/;Blog wyborczy Palikota;3;http://kampaniapalikota.natemat.pl/;24;palikot
2015-04-01;http://www.gazeta.pl;Znani żegnają Roberta Leszczyńskiego. Wojewódzki, Palikot, ale i Terlikowski;3;http://www.plotek.pl/plotek/1,138986,17694166,Kuba_Wojewodzki_na_FB_pozegnal_Roberta_Leszczynskiego.html;20;palikot
2015-04-01;http://natemat.pl/;Palikot odpowie karnie za nawolywania do bojkotu cwiczen wojskowych? To przestepstwo;1;http://natemat.pl/138465,palikot-odpowie-karnie-za-nawolywania-do-bojkotu-cwiczen-wojskowych-w-swietle-prawa-to-przestepstwo;24;palikot
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z gÃ³rnikami, a na lewicy?;3;http://www.tvn24.pl/kampania-wyborcza-2015,530083,s.html;38;komorowski
2015-04-02;http://natemat.pl/;Komorowski – o krok od katastrofy;2;http://natemat.pl/138493,o-krok-od-katastrofy-jedna-powazna-wpadka-moze-zakonczyc-prezydenture-komorowskiego-na-pierwszej-kadencji;24;komorowski
2015-04-02;http://www.wprost.pl/;Komorowski: Propozycja Rosji nie jest poważna. To poniżej pasa;2;http://www.wprost.pl/ar/501126/Komorowski-Propozycja-Rosji-nie-jest-powazna-To-ponizej-pasa/;12;komorowski
2015-04-02;http://www.wprost.pl/;Kłopotek: Związki Komorowskiego z WSI musiały istnieć;2;http://www.wprost.pl/ar/501115/Klopotek-Zwiazki-Komorowskiego-z-WSI-musialy-istniec/;12;komorowski
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z grupami zawodowymi;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-w-wadowicach-komorowski-opoznia-spotkania-z-grupami-zawodowymi,530083.html;14;komorowski
2015-04-02;http://www.tvn24.pl/;Komorowski: mÃ³wienie o pomniku czerwonoarmistÃ³w to chÄ<U+0099>Ä<U+0087> podraÅ¼nienia polskiej opinii publicznej;2;http://www.tvn24.pl/komorowski-mowienie-o-pomniku-czerwonoarmistow-to-chec-podraznienia-polskiej-opinii-publicznej,530087,s.html;14;komorowski
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z gÃ³rnikami, a na lewicy?;2;http://www.tvn24.pl/duda-w-wadowicach-komorowski-opoznia-spotkania-z-gornikami-a-na-lewicy,530083,s.html;14;komorowski
2015-04-02;http://wyborcza.pl/0,0.html?piano_d=1;Komorowski: Nie jestem prezydentem polskich sumień;2;http://wyborcza.pl/1,75478,17701325,Komorowski__Nie_jestem_prezydentem_polskich_sumien.html;20;komorowski
2015-04-02;http://natemat.pl/;Komorowski kontra Duda. Pierwsza  debata  – szybko, konkretnie i naTemat;1;http://natemat.pl/136845,komorowski-kontra-duda-pierwsza-debata-szybko-konkretnie-i-natemat;24;komorowski
2015-04-02;http://www.dziennik.pl;Bronisław Komorowski: Państwo musi być przygotowane na czas wojny;1;http://wiadomosci.dziennik.pl/polityka/artykuly/486867,bronislaw-komorowski-panstwo-musi-byc-przygotowane-na-czas-wojny.html;12;komorowski
2015-04-02;http://natemat.pl/;Komorowski – o krok od katastrofy;1;http://natemat.pl/138493,o-krok-od-katastrofy-jedna-powazna-wpadka-moze-zakonczyc-prezydenture-komorowskiego-na-pierwszej-kadencji;24;komorowski
2015-04-02;http://natemat.pl/;Zabawa w  przywracanie Komorowskiemu pamieci . Porównaj cytaty z rzeczywistoscia;1;http://natemat.pl/138609,zabawa-w-przywracanie-komorowskiemu-pamieci-mozna-zagrac-w-internecie;24;komorowski
2015-04-02;http://www.wprost.pl/;Kłopotek: Związki Komorowskiego z WSI musiały istnieć;1;http://www.wprost.pl/ar/501115/Klopotek-Zwiazki-Komorowskiego-z-WSI-musialy-istniec/;17;komorowski
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z gÃ³rnikami, a na lewicy?;1;http://www.tvn24.pl/kampania-wyborcza-2015,530083,s.html;14;komorowski
2015-04-02;http://www.gazeta.pl;Komorowski o proteście Episkopatu ws. in vitro;1;http://wiadomosci.gazeta.pl/wiadomosci/1,114871,17701159,Komorowski_o_protescie_Episkopatu_ws__in_vitro__Nie.html;14;komorowski
2015-04-02;http://www.newsweek.pl/;Nie zaglosuje na Ciebie sztuczniaku!  Duda czyta tweety na swój temat;4;http://polska.newsweek.pl/andrzej-duda-czyta-twittera-na-prima-aprillis-wideo,artykuly,360217,1.html;21;duda
2015-04-02;http://natemat.pl/;Armia internetowych trolli Dudy zalewa komentarze spamem;4;http://natemat.pl/138625,armia-internetowych-trolli-andrzeja-dudy-zalewa-komentarze-spamem-sztab-przyznaje-ze-to-jego-ludzie;42;duda
2015-04-02;http://www.tvp.info/;Matka  Dudy szukala poparcia dla syna na uczelni. „Od milosci mamy nie ma nic silniejszego”;3;http://www.tvp.info/19491252/matka-andrzeja-dudy-zbierala-podpisy-poparcia-dla-syna-na-uczelni-nie-ma-nic-silniejszego-od-milosci-mamy;18;duda
2015-04-02;http://www.tvn24.pl/;Nie zagÅ<U+0082>osujÄ<U+0099> na Ciebie sztuczniaku .   Duda czyta negatywne komentarze o sobie;3;http://www.tvn24.pl/andrzej-duda-czyta-komentarze-na-swoj-temat,529667,s.html;38;duda
2015-04-02;http://www.tvn24.pl/;AGH dyscyplinuje mamÄ<U+0099> Andrzeja Dudy   za zbieranie podpisÃ³w pod jego kandydaturÄ;3;http://www.tvn24.pl/matka-dudy-zbierala-na-uczelni-podpisy-poparcia-za-jego-kandydatura,529536,s.html;38;duda
2015-04-02;http://wyborcza.pl/0,0.html?piano_d=1;Andrzej Duda teraz omija SKOK-i. Nie chce nic wyjaśniać przed komisją;3;http://wyborcza.pl/1,75478,17694773,Andrzej_Duda_teraz_omija_SKOK_i__Nie_chce_nic_wyjasniac.html;19;duda
2015-04-02;http://natemat.pl/;Platforma chce postawic Dude przed komisja ws. SKOK.  To brudna kampania;3;http://natemat.pl/138565,platforma-chce-by-duda-tlumaczyl-sie-przed-specjalna-komisja-ws-skok-ow-sztab-pis-to-brudna-kampania-nie-przyjdzie;24;duda
2015-04-02;http://natemat.pl/;Szef komisji ds. SKOK: Duda boi sie zlozyc wyjasnienia. Kandydat musi byc przeswietlony;3;http://natemat.pl/138577,marcin-swiecicki-szef-komisji-ds-skok-duda-boi-sie-zlozyc-wyjasnienia-kandydat-na-prezydenta-musi-byc-przeswietlony;24;duda
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z gÃ³rnikami, a na lewicy?;3;http://www.tvn24.pl/kampania-wyborcza-2015,530083,s.html;38;duda
2015-04-02;http://natemat.pl/;Armia internetowych trolli Dudy zalewa komentarze spamem;3;http://natemat.pl/138625,armia-internetowych-trolli-andrzeja-dudy-zalewa-komentarze-spamem-sztab-przyznaje-ze-to-jego-ludzie;24;duda
2015-04-02;http://www.wp.pl;wazneMatka Dudy zbierala podpisy nielegalnie?;2;http://wiadomosci.wp.pl/gid,17395068,kat,1027139,title,Matka-Dudy-zbierala-podpisy-na-uczelni-wbrew-przepisom-Chciala-pomoc-synowi,wid,17413306,wiadomosc.html;14;duda
2015-04-02;http://www.wprost.pl/;Pitera o nagraniu matki Dudy: To nie było z małpiej złośliwości;2;http://www.wprost.pl/ar/500980/Pitera-o-nagraniu-matki-Dudy-To-nie-bylo-z-malpiej-zlosliwosci/;12;duda
2015-04-02;http://www.wprost.pl/;Matka Andrzeja Dudy upomniana przez uczelnię.  To działanie nieetyczne;2;http://www.wprost.pl/ar/500969/Matka-Andrzeja-Dudy-upomniana-przez-uczelnie-To-dzialanie-nieetyczne/;12;duda
2015-04-02;http://www.onet.pl/;AGH dyscyplinuje matke Andrzeja Dudy za agitacje;2;http://wiadomosci.onet.pl/krakow/agh-dyscyplinuje-mame-andrzeja-dudy-za-zbieranie-podpisow/0sqym0;12;duda
2015-04-02;http://www.newsweek.pl/;AGH upomina matke Dudy: Dzialala nieetycznie;2;http://polska.newsweek.pl/matka-dudy-upomniana-przez-uczelnie-dzialala-nieetycznie,artykuly,360251,1.html;21;duda
2015-04-02;http://www.tvn24.pl/;Nie zagÅ<U+0082>osujÄ<U+0099> na Ciebie sztuczniaku .   Duda czyta negatywne komentarze o sobie;2;http://www.tvn24.pl/nie-zaglosuje-na-ciebie-sztuczniaku-duda-czyta-negatywne-komentarze-o-sobie,529667,s.html;14;duda
2015-04-02;http://www.tvn24.pl/;AGH dyscyplinuje mamÄ<U+0099> Andrzeja Dudy   za zbieranie podpisÃ³w pod jego kandydaturÄ;2;http://www.tvn24.pl/agh-dyscyplinuje-mame-andrzeja-dudy-za-zbieranie-podpisow-pod-jego-kandydatura,529536,s.html;14;duda
2015-04-02;http://wyborcza.pl/0,0.html?piano_d=1;Andrzej Duda teraz omija SKOK-i. Nie chce nic wyjaśniać przed komisją ds. SKOK-ów;2;http://wyborcza.pl/1,75478,17694773,Andrzej_Duda_teraz_omija_SKOK_i__Nie_chce_nic_wyjasniac.html;20;duda
2015-04-02;http://www.tvp.info/;Duda: mama to mama. Miller: moja zachowalaby sie tak samo;2;http://www.tvp.info.pl/19505776/duda-mama-to-mama-miller-moja-zachowalaby-sie-tak-samo;18;duda
2015-04-02;http://www.wprost.pl/;Kłopotek, Kurski i Tyszkiewicz o matce Dudy.  Czepianie się matki, że pomaga dziecku, jest niskie;2;http://www.wprost.pl/ar/500952/Klopotek-Kurski-i-Tyszkiewicz-o-matce-Dudy-Czepianie-sie-matki-ze-pomaga-dziecku-jest-niskie/;12;duda
2015-04-02;http://www.wprost.pl/;Duda: Mama to mama. Rodzice zawsze wspierają swoje dzieci;2;http://www.wprost.pl/ar/501096/Duda-Mama-to-mama-Rodzice-zawsze-wspieraja-swoje-dzieci/;12;duda
2015-04-02;http://natemat.pl/;Platforma chce postawic Dude przed komisja ws. SKOK.  To brudna kampania;2;http://natemat.pl/138565,platforma-chce-by-duda-tlumaczyl-sie-przed-specjalna-komisja-ws-skok-ow-sztab-pis-to-brudna-kampania-nie-przyjdzie;24;duda
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z grupami zawodowymi;2;http://www.tvn24.pl/wiadomosci-z-kraju,3/duda-w-wadowicach-komorowski-opoznia-spotkania-z-grupami-zawodowymi,530083.html;14;duda
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z gÃ³rnikami, a na lewicy?;2;http://www.tvn24.pl/duda-w-wadowicach-komorowski-opoznia-spotkania-z-gornikami-a-na-lewicy,530083,s.html;14;duda
2015-04-02;http://natemat.pl/;Szef komisji ds. SKOK: Duda boi sie zlozyc wyjasnienia. Kandydat musi byc przeswietlony;2;http://natemat.pl/138577,marcin-swiecicki-szef-komisji-ds-skok-duda-boi-sie-zlozyc-wyjasnienia-kandydat-na-prezydenta-musi-byc-przeswietlony;24;duda
2015-04-02;http://www.tvn24.pl/;Nie zagÅ<U+0082>osujÄ<U+0099> na Ciebie sztuczniaku .   Duda czyta negatywne komentarze o sobie;1;http://www.tvn24.pl/andrzej-duda-czyta-komentarze-na-swoj-temat,529667,s.html;14;duda
2015-04-02;http://www.tvn24.pl/;AGH dyscyplinuje mamÄ<U+0099> Andrzeja Dudy   za zbieranie podpisÃ³w pod jego kandydaturÄ;1;http://www.tvn24.pl/matka-dudy-zbierala-na-uczelni-podpisy-poparcia-za-jego-kandydatura,529536,s.html;14;duda
2015-04-02;http://natemat.pl/;Lagodna twarz PiS-u? Nic podobnego – to tylko wyborcza maska. Duda to katolicki radykal;1;http://natemat.pl/138395,lagodna-twarz-pis-u-andrzej-duda-to-katolicki-radykal-wierzacy-w-zamach-jego-asystentka-chciala-palic-tecze;24;duda
2015-04-02;http://natemat.pl/;Duda w prima aprillis wygrywa internety. Czyta obrazliwe tweety na swój temat;1;http://natemat.pl/138499,andrzej-duda-w-prima-aprillis-wygrywa-internety-kandydat-pis-jak-obama-czyta-obrazliwe-tweety-na-swoj-temat;24;duda
2015-04-02;http://natemat.pl/;Duda chcial zamknac usta krytykom. Chwali sie na Twitterze zdjeciem ze swoja... tchórzofretka;1;http://natemat.pl/138475,matka-andrzeja-dudy-zbierala-na-uczelni-podpisy-dla-syna-mama-to-mama;24;duda
2015-04-02;http://natemat.pl/;Komorowski kontra Duda. Pierwsza  debata  – szybko, konkretnie i naTemat;1;http://natemat.pl/136845,komorowski-kontra-duda-pierwsza-debata-szybko-konkretnie-i-natemat;24;duda
2015-04-02;http://www.gazeta.pl;AGH dyscyplinuje mamę Dudy za zbieranie podpisów;1;http://wiadomosci.gazeta.pl/wiadomosci/1,138764,17691821,AGH_dyscyplinuje_mame_Andrzeja_Dudy_za_zbieranie_podpisow.html;14;duda
2015-04-02;http://www.wprost.pl/;Kłopotek, Kurski i Tyszkiewicz o matce Dudy.  Czepianie się matki, że pomaga dziecku, jest niskie;1;http://www.wprost.pl/ar/500952/Klopotek-Kurski-i-Tyszkiewicz-o-matce-Dudy-Czepianie-sie-matki-ze-pomaga-dziecku-jest-niskie/;17;duda
2015-04-02;http://natemat.pl/;Szef komisji ds. SKOK: Duda boi sie zlozyc wyjasnienia. Kandydat musi byc przeswietlony;1;http://natemat.pl/138577,marcin-swiecicki-szef-komisji-ds-skok-duda-boi-sie-zlozyc-wyjasnienia-kandydat-na-prezydenta-musi-byc-przeswietlony;24;duda
2015-04-02;http://www.tvn24.pl/;Duda w  Wadowicach. Komorowski opÃ³Åºnia spotkania z gÃ³rnikami, a na lewicy?;1;http://www.tvn24.pl/kampania-wyborcza-2015,530083,s.html;14;duda
2015-04-02;http://www.wp.pl;Prof. Platek o Magdalenie Og�rek: jej pomysl jest niebezpieczny, to zamach stanu;3;http://wiadomosci.wp.pl/kat,1342,title,Magdalena-Ogorek-chce-napisac-prawo-od-nowa-Prof-Platek-to-zamach-stanu,wid,17416913,wiadomosc.html;21;ogorek
2015-04-02;http://www.wp.pl;Pawel Kukiz: mamy ordynacje wyborcza jak w Iraku i Afganistanie;4;http://wiadomosci.wp.pl/kat,140394,title,Pawel-Kukiz-wodzowie-partii-wpisuja-na-listy-swoich-zolnierzy-jak-w-PZPR,wid,17419232,wiadomosc.html;30;kukiz
2015-04-02;http://natemat.pl/;Juz nie emigranci, ale  wypedzeni . Kukiz narzuca nowa narracje;3;http://natemat.pl/138585,pawel-kukiz-odwiedzi-wypedzonych-polakow-w-anglii-i-irlandii;24;kukiz
2015-04-02;http://natemat.pl/;Kto bedzie wspieral Kukiza?;3;http://grzegorzcwiertniewicz.natemat.pl/132929,kto-bedzie-wspieral-kukiza;24;kukiz
